type,param,seed,P0_sim,W_sim,L_sim,throughput_sim,time,P0_th,W_th,L_th,thr_th
n,1000000,78,0.1675447438994237,0.9939415040637413,4.964549384429171,4.994815,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,79,0.16644262104166607,0.9988058690599242,4.991521340920662,4.997494,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,80,0.16608265789827212,0.9991160516027902,4.997785307139845,5.002208,0.49,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,81,0.1652583353678007,1.0034288868637748,5.018455432589798,5.001309,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,82,0.16710186163661456,0.9973175013594705,4.983986152012832,4.997377,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,83,0.16617473258583348,0.9971870643069823,4.986602439680873,5.00067,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,84,0.16642336525447862,1.0000404781881085,5.0008550261523865,5.000656,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,85,0.1673921588434799,0.9925407945569457,4.961842761547797,4.999135,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,86,0.1669133706211881,1.0046241295129705,5.024394647250635,5.001271,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,87,0.16656652238694392,0.9972122972786103,4.9888320745274815,5.002782,0.52,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,88,0.16584475948221447,0.99873085153773,4.996648471632373,5.002998,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,89,0.16750151777471722,0.993163189043433,4.964916062645852,4.999095,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,90,0.1666556704097925,1.0019381118291744,5.0113906157104395,5.001702,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,91,0.16806962354029473,0.9887076838979907,4.940048690128833,4.996471,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,92,0.16723234853550434,0.9963113142275998,4.981129153584091,4.999571,0.49,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,93,0.16615870635575217,1.0095103144251216,5.048939648808121,5.001375,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,94,0.167156728576344,0.9986264289112786,4.99487602172257,5.001749,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,95,0.16670141363471025,0.9984443183367587,4.990258256687667,4.998038,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,96,0.16715885540770006,0.9999737022106929,5.000319605999145,5.000453,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,97,0.16630814022666657,0.9996919550514323,4.999019344867866,5.000561,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,98,0.16693793486400527,0.9985283722063987,4.988317191542824,4.995671,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,99,0.16697549268969497,1.0006214005663725,5.002142991965066,4.999039,0.51,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,1000000,100,0.16635967650774552,1.005874532522669,5.031168722482903,5.001789,0.50,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,1,0.16646422497092153,0.9997250950356659,4.999406630875148,5.0007814,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,2,0.16658242377782023,0.9994818690061316,4.997040092718434,4.9996307,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,3,0.16670046236920513,0.9991070143738158,4.9961703041099135,5.0006358,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,4,0.1666645500697207,0.9995343162803504,4.9978362047050755,5.0001647,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,5,0.1669437287590452,0.997444813241201,4.986706138898854,4.999481,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,6,0.16700202390814653,0.999004557637331,4.993028005829708,4.9980035,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,7,0.16683120408808366,0.9999592584832254,4.999165618109856,4.9993693,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,8,0.16657542795183708,1.001765816519274,5.009082629524838,5.0002531,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,9,0.16676294023105656,1.0005101243609624,5.002538344791899,4.999988,4.67,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,10,0.16647595551982908,1.0018417551914323,5.01066673137755,5.0014556,4.64,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,11,0.16639260248516013,1.0018761922867703,5.0092433889124495,4.9998629,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,12,0.16648417933412848,1.002885831236016,5.015143238133484,5.0007124,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,13,0.16653625944160774,1.0002663528018039,5.001565962766796,5.0002342,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,14,0.16660193553515162,1.0016675868925602,5.00928174330032,5.0009425,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,15,0.16651712293402685,1.0009032882149849,5.005284024914488,5.0007668,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,16,0.16680308140105793,0.9974610924355808,4.987497872421184,5.000193,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,17,0.16666636670941656,1.0012797097274517,5.007111869356604,5.0007126,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,18,0.1667488748887129,0.9990657763250448,4.995235249675496,4.9999054,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,19,0.1664370138952176,1.0015985846893114,5.008368623077008,5.0003751,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,20,0.16679149933059573,0.999731596832483,4.998551387573755,4.9998933,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,21,0.16666892647015416,0.9993554842534395,4.9972120062904635,5.0004348,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,22,0.16675137879334392,0.9989698717863416,4.99570648378863,5.0008582,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,23,0.16691399989277692,0.9979571569917298,4.988711983057619,4.998924,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,24,0.16689148404671283,0.9979520817405158,4.989673678410224,4.99991,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,25,0.16632265392683662,1.0041349126460755,5.0212666778840545,5.00059,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,26,0.16656402733343012,1.0027734098306902,5.0137367888912605,4.9998701,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,27,0.16665292264035952,1.0009596461911787,5.00454588902846,4.9997479,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,28,0.16684543161730114,1.0003303850748857,5.001420114153322,4.9997683,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,29,0.16670814299678416,0.9991720059776322,4.995097426678449,4.9992369,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,30,0.1667872490879617,0.9989300045814377,4.994549540486346,4.9998996,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,31,0.16675191474163154,0.9998705477739762,4.999269982224714,4.9999174,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,32,0.1664538411492578,1.0020918419325795,5.01048580779644,5.000027,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,33,0.1666867180594364,1.0001289867788603,5.000297226642082,4.9996527,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,34,0.16663070955772755,0.9993719122659179,4.996797854637423,4.9999385,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,35,0.16685634327947696,0.9997237074538605,4.997829355375362,4.9992106,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,36,0.16676578228179184,0.9997773012950755,4.9991073605183916,5.0002212,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,37,0.16674981500386693,0.9990558202906511,4.994978074845764,4.9996991,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,38,0.16681829092275455,1.0002303301906024,4.99969191481085,4.9985406,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,39,0.1664208753689644,1.0009590585506336,5.005582917484462,5.0007873,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,40,0.16683887146016135,0.9965714760515375,4.982236799770577,4.9993769,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,41,0.1668304869500753,0.998809291385991,4.993631165042014,4.9995844,4.65,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,42,0.16631990663202886,1.0032110589728707,5.0172599066819625,5.0012011,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,43,0.16697077731690224,0.9984662340250121,4.9922106578392365,4.9998797,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,44,0.16678398598328514,0.9979530537687128,4.989510702693492,4.999745,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,45,0.16643823110561998,1.0024043068196271,5.012411469374479,5.000389,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,46,0.16666695999151704,0.9992356022245785,4.9963222629075,5.0001446,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,47,0.16627583057775913,1.0037226724144432,5.019904852036486,5.0012867,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,48,0.16680288278623248,0.9984216629205023,4.991272886561754,4.9991636,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,49,0.16628858344100456,1.003496165778964,5.01827831385409,5.0007949,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,50,0.16663980146878818,1.0005950828533379,5.002007232653413,4.9990326,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,51,0.16682612190636584,0.9979979699202102,4.989825555015194,4.9998357,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,52,0.16674890284312477,0.9997330650867106,4.998087225708296,4.9994218,4.64,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,53,0.16651366227131978,1.0020495429647815,5.0109775163608195,5.0007278,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,54,0.1666272524561465,0.999016670303278,4.996239513511757,5.0011573,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,55,0.16683237311604968,0.9965654885528794,4.982132250192867,4.9993025,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,56,0.16685994243814645,0.9968120913720829,4.983137794162917,4.9990746,4.65,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,57,0.16658841568399285,0.9992556306303606,4.996429300572413,5.0001502,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,58,0.16665738641684233,1.0007141604558116,5.003437344933636,4.9998654,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,59,0.16633827551189326,1.0021763609107504,5.011525225742652,5.0006422,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,60,0.16656965397941523,0.999597843332165,4.997850772356615,4.9998615,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,61,0.16665785575226996,0.9992341916315125,4.995652455533754,4.9994811,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,62,0.16650938885076608,1.0017008712994193,5.009741263931958,5.0012351,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,63,0.16647433440696377,0.9999661967977556,5.000465587728322,5.0006345,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,64,0.16676573598576827,0.9990283403096384,4.994840466919462,4.9996979,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,65,0.16666849359217215,1.0017273741972674,5.007926913205011,4.9992916,4.64,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,66,0.16660219135785,0.9996136051126373,4.99817328487555,5.0001053,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,67,0.16663757972198986,1.0008142565562788,5.005170179606415,5.0010982,4.66,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,68,0.1665675620621215,1.0007606734272017,5.00474888582149,5.0009449,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,69,0.16679822794103852,1.0011292480455394,5.0053437079672385,4.9996982,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,70,0.16649348777371015,1.0001937128393907,5.001577826338542,5.0006094,4.74,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,71,0.16666882003746866,1.0003461395371,5.001643160668693,4.999913,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,72,0.1664971077406209,1.0002921311018471,5.0026729410444695,5.0012112,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,73,0.1668187394625835,0.9983839232081368,4.990952481533524,4.9990313,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,74,0.16699478951492222,0.9959391301297612,4.978792052119234,4.9990931,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,75,0.1665437584015807,1.0004150181833258,5.003366450067899,5.001291,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,76,0.166793251153374,0.9996817843027351,4.998889868421317,5.0004811,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,77,0.1664334926494689,1.0010996349780161,5.005912691993013,5.0004142,4.65,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,78,0.1667543651777201,0.999005714875139,4.994733430176378,4.9997048,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,79,0.16652340320542144,1.002226032163334,5.011008983044292,4.9998792,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,80,0.1667849902110037,0.9994038263318104,4.996306040386693,4.9992868,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,81,0.16639003366966204,1.0017491071613085,5.009777637910948,5.0010303,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,82,0.16681374926576212,1.0000773661870213,4.99995814046587,4.9995717,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,83,0.1669181707539198,0.9985755658176351,4.992267189513169,4.9993886,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,84,0.16660612634698044,1.000590736902501,5.002376081934113,4.999423,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,85,0.16661004481059288,1.0002967506884197,5.001908465088635,5.0004248,4.57,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,86,0.16653118413400084,1.0031876269966593,5.016338005569749,5.0003986,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,87,0.1668586691653495,0.9977939518671438,4.988299464735621,4.9993273,4.62,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,88,0.16631547287775397,1.0016781512577473,5.008954600921308,5.000563,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,89,0.16683087883685668,1.000252497457077,5.001602444305521,5.0003399,4.63,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,90,0.16669310194457904,0.9986938408448772,4.993101884632305,4.9996322,4.64,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,91,0.16665913999548398,1.0004292488881286,5.002147941687834,4.999997,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,92,0.16648388443491152,1.0025059614615932,5.0127427395720785,5.0002125,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,93,0.16674218838310575,1.0007888729524057,5.003167955522356,4.9992243,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,94,0.16682816024192254,0.9981078588410968,4.9902224380763265,4.9996829,4.60,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,95,0.16660686625769042,1.0015978889740231,5.007675849292122,4.9996871,4.59,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,96,0.16692209659800056,0.9976290385839014,4.987430391711734,4.9992836,4.61,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
n,10000000,97,0.166531936038334,1.0011751901299144,5.006471706233728,5.0005952,4.58,0.16666666666666663,1.0000000000000002,5.000000000000002,5.0
